live_url,live_family,option_file,option_family,match_confidence,match_score,match_reason,title_similarity,h1_similarity,description_similarity,cta_overlap,phone_match,address_match,year_match,rating_match,review_count_match,live_title,option_title,live_h1,option_h1
https://www.airexpresshvac.net/draper-ut-air-conditioning-heating-services/,service-area,service-area-draper.html,service-area,exact,1.000,legacy-route-rule,0.400,0.333,0.176,0.667,yes,no,yes,unknown,unknown,"Air Express HVAC: Draper, UT AC &amp; Heating Services in 2025","HVAC Services in Draper, UT | Air Express HVAC","Draper, UT Air Conditioning And Heating Services","HVAC Services in Draper, Utah"
https://www.airexpresshvac.net/duct-cleaning-lehi-ut/,service,air-duct-cleaning.html,service,exact,1.000,legacy-route-rule,1.000,0.500,0.238,0.667,yes,no,yes,unknown,unknown,"Lehi, UT Duct Cleaning | Air Express HVAC Services","Air Duct Cleaning in Lehi, UT | Air Express HVAC","Duct Cleaning In Lehi, UT",Professional Air Duct Cleaning
https://www.airexpresshvac.net/duct-planning-and-design-lehi-ut/,service,ductwork.html,service,exact,1.000,legacy-route-rule,0.091,0.000,0.087,0.667,yes,no,yes,unknown,unknown,"Lehi, UT Duct Planning &amp; Design by Air Express HVAC (2025)",Ductwork & Gas Lines | Air Express HVAC,"Duct Planning and Design In Lehi, UT",Ductwork & Gas Lines
https://www.airexpresshvac.net/duct-repair-lehi-ut/,service,ductwork.html,service,exact,1.000,legacy-route-rule,0.143,0.000,0.130,0.667,yes,no,yes,unknown,unknown,"Lehi, UT Duct Repair: Air Express HVAC Services",Ductwork & Gas Lines | Air Express HVAC,"Duct Repair In Lehi, UT",Ductwork & Gas Lines
https://www.airexpresshvac.net/duct-replacement-lehi-ut/,service,ductwork.html,service,exact,1.000,legacy-route-rule,0.125,0.000,0.045,0.667,yes,no,yes,unknown,unknown,"Lehi, UT Duct Replacement by Air Express HVAC",Ductwork & Gas Lines | Air Express HVAC,"Duct Replacement In Lehi, UT",Ductwork & Gas Lines
https://www.airexpresshvac.net/duct-sealing-lehi-ut/,service,ductwork.html,service,exact,1.000,legacy-route-rule,0.111,0.000,0.042,0.667,yes,no,yes,unknown,unknown,"Lehi, UT Duct Sealing: Air Express HVAC for Energy Savings",Ductwork & Gas Lines | Air Express HVAC,"Duct Sealing In Lehi, UT",Ductwork & Gas Lines
https://www.airexpresshvac.net/duct-work-lehi-ut/,service,ductwork.html,service,exact,1.000,legacy-route-rule,0.125,0.000,0.158,0.667,yes,no,yes,unknown,unknown,"Lehi, UT Duct Work: Air Express HVAC Services - 2025",Ductwork & Gas Lines | Air Express HVAC,"Duct Work In Lehi, UT",Ductwork & Gas Lines
https://www.airexpresshvac.net/ducting-lehi-ut/,other,ductwork.html,service,exact,1.000,legacy-route-rule,0.000,0.000,0.048,0.667,yes,no,yes,unknown,unknown,"Ducting Services in Lehi, UT: Optimize Your Airflow",Ductwork & Gas Lines | Air Express HVAC,"Air Express HVAC: Professional Ducting for Better Airflow in Lehi, UT",Ductwork & Gas Lines
https://www.airexpresshvac.net/ductless-ac-installation-lehi-ut/,service,ductless.html,service,exact,1.000,legacy-route-rule,0.429,0.200,0.222,0.667,yes,no,yes,unknown,unknown,"Lehi, UT Ductless AC Installation by Air Express HVAC","Ductless Mini-Split Systems in Lehi, UT | Air Express HVAC","Ductless AC Installation In Lehi, UT",Ductless Mini-Split Systems
https://www.airexpresshvac.net/ductless-ac-repair-lehi-ut/,service,ductless.html,service,exact,1.000,legacy-route-rule,0.429,0.143,0.238,0.667,yes,no,yes,unknown,unknown,"Ductless AC Repair in Lehi, UT | Air Express HVAC Service","Ductless Mini-Split Systems in Lehi, UT | Air Express HVAC","Ductless AC Repair&nbsp;In Lehi, UT",Ductless Mini-Split Systems
https://www.airexpresshvac.net/ductless-ac-replacement-lehi-ut/,service,ductless.html,service,exact,1.000,legacy-route-rule,0.429,0.167,0.190,0.667,yes,no,yes,unknown,unknown,"Lehi, UT Ductless AC Replacement: Air Express HVAC Services","Ductless Mini-Split Systems in Lehi, UT | Air Express HVAC","Ductless AC Replacement In Lehi, UT",Ductless Mini-Split Systems
https://www.airexpresshvac.net/ductless-ac-service-lehi-ut/,service,ductless.html,service,exact,1.000,legacy-route-rule,0.444,0.200,0.167,0.667,yes,no,yes,unknown,unknown,"Lehi, UT Ductless AC Service &amp; Mini Split Repair in 2025","Ductless Mini-Split Systems in Lehi, UT | Air Express HVAC","Ductless AC Service In Lehi, UT",Ductless Mini-Split Systems
https://www.airexpresshvac.net/ductless-air-conditioner-inspection-lehi-ut/,service,ductless.html,service,exact,1.000,legacy-route-rule,0.375,0.167,0.150,0.667,yes,no,yes,unknown,unknown,"Lehi, UT Ductless AC Inspection | Air Express HVAC (2025)","Ductless Mini-Split Systems in Lehi, UT | Air Express HVAC","Ductless Air Conditioner Inspection In Lehi, UT",Ductless Mini-Split Systems
https://www.airexpresshvac.net/ductless-air-conditioning-maintenance-lehi-ut/,service,ductless.html,service,exact,1.000,legacy-route-rule,0.333,0.167,0.182,0.667,yes,no,yes,unknown,unknown,"Lehi, UT Ductless AC Maintenance | Air Express Tune-Up","Ductless Mini-Split Systems in Lehi, UT | Air Express HVAC","Expert Ductless Air Conditioning Maintenance in Lehi, UT",Ductless Mini-Split Systems
https://www.airexpresshvac.net/ductless-air-conditioning-tune-up-lehi-ut/,service,ductless.html,service,exact,1.000,legacy-route-rule,0.375,0.143,0.158,0.667,yes,no,yes,unknown,unknown,"Lehi, UT Ductless AC Tune-Up | Air Express Service","Ductless Mini-Split Systems in Lehi, UT | Air Express HVAC","Ductless Air Conditioning Tune-Up In Lehi, UT",Ductless Mini-Split Systems
https://www.airexpresshvac.net/ductless-heater-inspection-lehi-ut/,service,ductless.html,service,exact,1.000,legacy-route-rule,0.222,0.167,0.136,0.667,yes,no,yes,unknown,unknown,"Lehi, UT Ductless Heater Inspection | Get a Quote","Ductless Mini-Split Systems in Lehi, UT | Air Express HVAC","Ductless Heater Inspection In Lehi, UT",Ductless Mini-Split Systems
https://www.airexpresshvac.net/ductless-heater-maintenance-lehi-ut/,service,ductless.html,service,exact,1.000,legacy-route-rule,0.444,0.167,0.200,0.667,yes,no,yes,unknown,unknown,"Ductless Heater Maintenance Lehi, UT | Mini Split Tune-Up","Ductless Mini-Split Systems in Lehi, UT | Air Express HVAC","Ductless Heater Maintenance In Lehi, UT",Ductless Mini-Split Systems
https://www.airexpresshvac.net/ductless-heater-tune-up-lehi-ut/,service,ductless.html,service,exact,1.000,legacy-route-rule,0.500,0.143,0.120,0.667,yes,no,yes,unknown,unknown,"Ductless Heater Tune-Up Lehi, UT | Mini Split Service","Ductless Mini-Split Systems in Lehi, UT | Air Express HVAC","Ductless Heater Tune-Up In Lehi, UT",Ductless Mini-Split Systems
https://www.airexpresshvac.net/ductless-heating-installation-lehi-ut/,service,ductless.html,service,exact,1.000,legacy-route-rule,0.600,0.250,0.235,0.667,yes,no,yes,unknown,unknown,"Lehi, UT Ductless Heating Installation | Air Express HVAC","Ductless Mini-Split Systems in Lehi, UT | Air Express HVAC","Ductless Heating Installation In Lehi, UT",Ductless Mini-Split Systems
https://www.airexpresshvac.net/ductless-heating-repair-lehi-ut/,service,ductless.html,service,exact,1.000,legacy-route-rule,0.500,0.200,0.250,0.667,yes,no,yes,unknown,unknown,"Lehi, UT Ductless Heating Repair | Air Express HVAC","Ductless Mini-Split Systems in Lehi, UT | Air Express HVAC","Ductless Heating Repair In Lehi, UT",Ductless Mini-Split Systems
https://www.airexpresshvac.net/ductless-heating-replacement-lehi-ut/,service,ductless.html,service,exact,1.000,legacy-route-rule,0.429,0.200,0.182,0.667,yes,no,yes,unknown,unknown,"Lehi, UT Ductless Heating Replacement by Air Express","Ductless Mini-Split Systems in Lehi, UT | Air Express HVAC","Ductless Heating Replacement In Lehi, UT",Ductless Mini-Split Systems
https://www.airexpresshvac.net/ductless-heating-service-lehi-ut/,service,ductless.html,service,exact,1.000,legacy-route-rule,0.500,0.250,0.158,0.667,yes,no,yes,unknown,unknown,"Lehi, UT Ductless Heating Service | Air Express Repair","Ductless Mini-Split Systems in Lehi, UT | Air Express HVAC","Ductless Heating Service In Lehi, UT",Ductless Mini-Split Systems
https://www.airexpresshvac.net/ductless-services-lehi-ut/,service,ventilation.html,service,exact,1.000,legacy-route-rule,0.167,0.000,0.071,0.667,yes,no,yes,unknown,unknown,"Ductless AC Services in Lehi, UT | Air Express",Ventilation & Air Quality | Air Express HVAC,"Ductless Services In Lehi, UT",Ventilation & Air Quality
https://www.airexpresshvac.net/ductwork-installation-lehi-ut/,service,ductwork.html,service,exact,1.000,legacy-route-rule,0.250,0.250,0.095,0.667,yes,no,yes,unknown,unknown,"Lehi, UT Ductwork Installation by Air Express - Call Today!",Ductwork & Gas Lines | Air Express HVAC,"Ductwork Installation In Lehi, UT",Ductwork & Gas Lines
https://www.airexpresshvac.net/ductwork-repair-lehi-ut/,service,ductwork.html,service,exact,1.000,legacy-route-rule,0.286,0.200,0.158,0.667,yes,no,yes,unknown,unknown,"Air Express HVAC: Expert Ductwork Repair in Lehi, UT (2025)",Ductwork & Gas Lines | Air Express HVAC,"Ductwork Repair In Lehi, UT",Ductwork & Gas Lines
https://www.airexpresshvac.net/ductwork-replacement-lehi-ut/,service,ductwork.html,service,exact,1.000,legacy-route-rule,0.286,0.200,0.136,0.667,yes,no,yes,unknown,unknown,"Lehi, UT Ductwork Replacement by Air Express HVAC",Ductwork & Gas Lines | Air Express HVAC,"Ductwork Replacement In Lehi, UT",Ductwork & Gas Lines
https://www.airexpresshvac.net/eagle-mountain-ut-air-conditioning-heating-services/,service-area,service-area-eagle-mountain.html,service-area,exact,1.000,legacy-route-rule,0.500,0.500,0.167,0.667,yes,no,yes,unknown,unknown,Eagle Mountain HVAC Services by Air Express - Get a Quote,"HVAC Services in Eagle Mountain, UT | Air Express HVAC","Eagle Mountain, UT Air Conditioning And Heating Services","HVAC Services in Eagle Mountain, Utah"
https://www.airexpresshvac.net/early-warning-signs-of-ac-failure/,article,ac-repair.html,service,exact,1.000,legacy-route-rule,0.091,0.100,0.115,0.667,yes,no,yes,unknown,unknown,Eagle Mountain AC Trouble? Spot the Early Warning Signs!,"AC Repair in Lehi, UT | Air Express HVAC",Early Warning Signs of AC Failure in Eagle Mountain,AC Not Working?
https://www.airexpresshvac.net/effective-duct-work-solutions/,article,ductwork.html,service,exact,1.000,legacy-route-rule,0.333,0.000,0.087,0.667,yes,no,yes,unknown,unknown,"Ductwork Solutions in Lehi, UT: Air Express HVAC",Ductwork & Gas Lines | Air Express HVAC,Effective Duct Work Solutions for Better Airflow,Ductwork & Gas Lines
https://www.airexpresshvac.net/effective-ventilation-strategies/,service,ventilation.html,service,exact,1.000,legacy-route-rule,0.143,0.333,0.176,0.667,yes,no,yes,unknown,unknown,"Effective Ventilation Strategies for Lehi, UT Homes (2025)",Ventilation & Air Quality | Air Express HVAC,Effective Ventilation Strategies for Improved Indoor Air Quality,Ventilation & Air Quality
https://www.airexpresshvac.net/efficient-commercial-hvac-installation/,audience,commercial.html,audience,exact,1.000,legacy-route-rule,0.200,0.250,0.167,0.667,yes,no,yes,unknown,unknown,Commercial HVAC Installation: Efficient Solutions for 2025,Commercial HVAC Services | Air Express HVAC,Efficient HVAC Installation Solutions for Commercial Properties,Commercial HVAC
https://www.airexpresshvac.net/efficient-furnace-replacement-solution/,service,heating-replacement.html,service,exact,1.000,legacy-route-rule,0.600,0.143,0.263,0.667,yes,no,yes,unknown,unknown,"Furnace Replacement Solutions | Air Express HVAC in Lehi, UT","Heating Replacement in Lehi, UT | Air Express HVAC",Efficient Furnace Replacement Solutions for Light Commercial Spaces,Heating Replacement
https://www.airexpresshvac.net/electric-furnace-inspection-lehi-ut/,service,heating-services.html,service,exact,1.000,legacy-route-rule,0.286,0.000,0.143,0.667,yes,no,yes,unknown,unknown,"Lehi, UT Electric Furnace Inspection | Air Express HVAC",Heating Services | Furnace & Heat Pumps | Air Express HVAC,"Electric Furnace Inspection In Lehi, UT",Heating & Heat Pumps
https://www.airexpresshvac.net/electric-furnace-installation-lehi-ut/,service,heating-installation.html,service,exact,1.000,legacy-route-rule,0.400,0.000,0.133,0.667,yes,no,yes,unknown,unknown,"Lehi, UT Electric Furnace Installation by Air Express HVAC","Heating Installation in Lehi, UT | Air Express HVAC","Electric Furnace Installation In Lehi, UT",Heating System Installation
https://www.airexpresshvac.net/electric-furnace-lehi-ut/,service,heating-services.html,service,exact,1.000,legacy-route-rule,0.333,0.000,0.125,0.667,yes,no,yes,unknown,unknown,"Lehi, UT Electric Furnace Services | Air Express HVAC",Heating Services | Furnace & Heat Pumps | Air Express HVAC,"Electric Furnace In Lehi, UT",Heating & Heat Pumps
https://www.airexpresshvac.net/electric-furnace-maintenance-lehi-ut/,service,heating-maintenance.html,service,exact,1.000,legacy-route-rule,0.250,0.250,0.158,0.667,yes,no,yes,unknown,unknown,"Lehi, UT Electric Furnace Maintenance | Schedule Now - 2025","Heating Maintenance in Lehi, UT | Air Express HVAC","Electric Furnace Maintenance In Lehi, UT",Heating Maintenance
https://www.airexpresshvac.net/electric-furnace-repair-lehi-ut/,service,furnace-repair.html,service,exact,1.000,legacy-route-rule,0.667,0.400,0.286,0.667,yes,no,yes,unknown,unknown,"Electric Furnace Repair Lehi, UT: Air Express HVAC Solutions","Furnace Repair in Lehi, UT | Air Express HVAC","Electric Furnace Repair In Lehi, UT",Furnace Repair & Emergency Service
https://www.airexpresshvac.net/electric-furnace-replacement-lehi-ut/,service,heating-replacement.html,service,exact,1.000,legacy-route-rule,0.250,0.250,0.176,0.667,yes,no,yes,unknown,unknown,"Lehi, UT Electric Furnace Replacement | Get a Quote Today","Heating Replacement in Lehi, UT | Air Express HVAC","Electric Furnace Replacement In Lehi, UT",Heating Replacement
https://www.airexpresshvac.net/electric-furnace-service-lehi-ut/,service,ventilation.html,service,exact,1.000,legacy-route-rule,0.143,0.000,0.056,0.667,yes,no,yes,unknown,unknown,"Lehi, UT Electric Furnace Service | Air Express Repair",Ventilation & Air Quality | Air Express HVAC,"Electric Furnace Service In Lehi, UT",Ventilation & Air Quality
https://www.airexpresshvac.net/electric-furnace-tune-up-lehi-ut/,service,heating-tune-up.html,service,exact,1.000,legacy-route-rule,0.429,0.400,0.286,0.667,yes,no,yes,unknown,unknown,"Electric Furnace Tune-Up Lehi, UT: Expert Service in 2025","Heating Tune-Up in Lehi, UT | Air Express HVAC","Electric Furnace Tune-Up In Lehi, UT",Heating Tune-Up
https://www.airexpresshvac.net/electric/,other,other-products.html,other,exact,1.000,legacy-route-rule,0.111,0.250,0.125,0.667,yes,no,yes,unknown,unknown,"Lehi, UT Electric Services: Repair &amp; Solutions in 2025",HVAC Products &amp; Accessories | Air Express HVAC,"Electric In Lehi, UT","Other Products In Lehi, UT"
https://www.airexpresshvac.net/eliminating-musty-ac-odors/,service,ac-repair.html,service,exact,1.000,legacy-route-rule,0.222,0.125,0.103,0.667,yes,no,yes,unknown,unknown,Saratoga Springs AC Odors? Air Express HVAC Can Help!,"AC Repair in Lehi, UT | Air Express HVAC",Eliminating Musty AC Odors in Your Saratoga Springs Home,AC Not Working?
https://www.airexpresshvac.net/emergency-air-conditioner-repair-lehi-ut/,service,ac-repair.html,service,exact,1.000,legacy-route-rule,0.800,0.000,0.333,0.667,yes,no,yes,unknown,unknown,"Lehi, UT Emergency AC Repair | Air Express HVAC","AC Repair in Lehi, UT | Air Express HVAC","Emergency Air Conditioner Repair In Lehi, UT",AC Not Working?
https://www.airexpresshvac.net/emergency-furnace-repair-lehi-ut/,service,furnace-repair.html,service,exact,1.000,legacy-route-rule,0.571,0.750,0.273,0.667,yes,no,yes,unknown,unknown,Emergency Furnace Repair Lehi | Air Express HVAC - Get Help!,"Furnace Repair in Lehi, UT | Air Express HVAC","Emergency Furnace Repair In Lehi, UT",Furnace Repair & Emergency Service
https://www.airexpresshvac.net/emergency-heat-pump-repair-lehi-ut/,service,heat-pump.html,service,exact,1.000,legacy-route-rule,0.833,0.400,0.273,0.667,yes,no,yes,unknown,unknown,"Lehi, UT Emergency Heat Pump Repair | Air Express HVAC","Heat Pump Installation & Repair in Lehi, UT | Air Express HVAC","Emergency Heat Pump Repair In Lehi, UT",Heat Pump Systems
https://www.airexpresshvac.net/emergency-heater-repair-lehi-ut/,service,furnace-repair.html,service,exact,1.000,legacy-route-rule,0.500,0.400,0.273,0.667,yes,no,yes,unknown,unknown,Lehi Heater Repair: Emergency Service | Air Express HVAC,"Furnace Repair in Lehi, UT | Air Express HVAC","Emergency Heater Repair In Lehi, UT",Furnace Repair & Emergency Service
https://www.airexpresshvac.net/energy-audit-lehi-ut/,service,energy-efficiency.html,service,exact,1.000,legacy-route-rule,0.500,0.500,0.263,0.667,yes,no,yes,unknown,unknown,"Energy Audit Lehi, UT: Air Express Home Efficiency Experts",Energy Efficiency | Air Express HVAC,"Energy Audit In Lehi, UT","Energy Efficiency In Lehi, UT"
https://www.airexpresshvac.net/energy-efficiency-lehi-ut/,service,energy-efficiency.html,service,exact,1.000,legacy-route-rule,0.600,1.000,0.294,0.667,yes,no,yes,unknown,unknown,"Lehi, UT HVAC Efficiency: Air Express HVAC Energy Savings",Energy Efficiency | Air Express HVAC,"Energy Efficiency In Lehi, UT","Energy Efficiency In Lehi, UT"
https://www.airexpresshvac.net/energy-efficient-air-conditioners-lehi-ut/,service,energy-efficiency.html,service,exact,1.000,legacy-route-rule,0.286,0.400,0.136,0.667,yes,no,yes,unknown,unknown,"Lehi, UT Energy Efficient AC: Air Express HVAC Solutions",Energy Efficiency | Air Express HVAC,"Energy Efficient Air Conditioners In Lehi, UT","Energy Efficiency In Lehi, UT"
https://www.airexpresshvac.net/energy-efficient-heater-lehi-ut/,service,energy-efficiency.html,service,exact,1.000,legacy-route-rule,0.286,0.400,0.200,0.667,yes,no,yes,unknown,unknown,"Lehi, UT Energy Efficient Heaters | Air Express HVAC - Save!",Energy Efficiency | Air Express HVAC,"Energy Efficient Heater In Lehi, UT","Energy Efficiency In Lehi, UT"
https://www.airexpresshvac.net/energy-efficient-hvac-systems-lehi-ut/,service,energy-efficiency.html,service,exact,1.000,legacy-route-rule,0.400,0.500,0.143,0.667,yes,no,yes,unknown,unknown,"Lehi, UT Energy Efficient HVAC Systems | Air Express HVAC",Energy Efficiency | Air Express HVAC,"Energy Efficient HVAC Systems In Lehi, UT","Energy Efficiency In Lehi, UT"
https://www.airexpresshvac.net/evaporative-humidifiers-lehi-ut/,other,humidification.html,service,exact,1.000,legacy-route-rule,0.200,0.125,0.087,0.667,yes,no,yes,unknown,unknown,"Lehi, UT Evaporative Humidifiers | Air Express HVAC Services",HVAC Humidification Services | Air Express HVAC,"Evaporative Humidifiers In Lehi, UT",Expert HVAC Humidification Services in Lehi &amp; Nearby Utah Cities
https://www.airexpresshvac.net/expert-commercial-heating-repair/,audience,commercial.html,audience,exact,1.000,legacy-route-rule,0.500,0.143,0.095,0.667,yes,no,yes,unknown,unknown,Commercial Heating Repair Experts | Air Express HVAC,Commercial HVAC Services | Air Express HVAC,How Our Experts Handle Heating Repair in Commercial Spaces,Commercial HVAC
https://www.airexpresshvac.net/expert-tips-for-your-heating-system-installation-success/,article,heating-installation.html,service,exact,1.000,legacy-route-rule,0.167,0.000,0.071,0.667,yes,no,yes,unknown,unknown,Expert Tips for Your Heating System Installation Success | Air Express Heating &amp; Air Conditioning,"Heating Installation in Lehi, UT | Air Express HVAC",Expert Tips for Your Heating System Installation Success,Heating System Installation
https://www.airexpresshvac.net/exploring-the-advantages-of-ductless-mini-split/,service,ductless.html,service,exact,1.000,legacy-route-rule,0.833,0.500,0.190,0.667,yes,no,yes,unknown,unknown,Ductless Mini-Split Benefits: Air Express HVAC in Lehi,"Ductless Mini-Split Systems in Lehi, UT | Air Express HVAC",Exploring the Advantages of Ductless Mini-Split HVAC Systems,Ductless Mini-Split Systems
https://www.airexpresshvac.net/faqs/,other,faq.html,other,exact,1.000,legacy-route-rule,0.125,0.000,0.231,0.667,yes,no,yes,unknown,unknown,HVAC FAQs: Get Answers from Air Express HVAC in 2025,HVAC Questions Answered | Air Express Heating & Air Conditioning,"WE HAVE THE ANSWERS IN LEHI, UT","Your HVAC Questions, Answered by Utah's Experts"
https://www.airexpresshvac.net/filtration-services-lehi-ut/,service,filtration.html,service,exact,1.000,legacy-route-rule,0.250,1.000,0.136,0.667,yes,no,yes,unknown,unknown,"Filtration Services Lehi, UT | Air Purification Systems",Filtration Services | Air Express HVAC,"Filtration Services In Lehi, UT","Filtration Services In Lehi, UT"
https://www.airexpresshvac.net/fix-hvac-system-when-it-stops-working/,service,hvac-troubleshooter.html,service,exact,1.000,legacy-route-rule,0.000,0.000,0.333,0.667,yes,no,yes,unknown,unknown,Lehi HVAC Repair: Troubleshooting &amp; Expert Tips (2025),HVAC Troubleshooter | Air Express HVAC,How to Fix Your HVAC System When It Stops Working in Lehi,HVAC Troubleshooter
https://www.airexpresshvac.net/furnace-inspection-lehi-ut/,service,heating-services.html,service,exact,1.000,legacy-route-rule,0.125,0.000,0.143,0.667,yes,no,yes,unknown,unknown,"Lehi, UT Furnace Inspection | Schedule Heating Maintenance",Heating Services | Furnace & Heat Pumps | Air Express HVAC,"Furnace Inspection In Lehi, UT",Heating & Heat Pumps
https://www.airexpresshvac.net/furnace-installation-lehi-ut/,service,heating-installation.html,service,exact,1.000,legacy-route-rule,0.200,0.000,0.118,0.667,yes,no,yes,unknown,unknown,"Lehi, UT Furnace Installation | Heating Replacement in 2025","Heating Installation in Lehi, UT | Air Express HVAC","Furnace Installation In Lehi, UT",Heating System Installation
https://www.airexpresshvac.net/furnace-maintenance-lehi-ut/,service,heating-maintenance.html,service,exact,1.000,legacy-route-rule,0.286,0.333,0.158,0.667,yes,no,yes,unknown,unknown,"Lehi, UT Furnace Maintenance | Expert Heater Tune-Ups","Heating Maintenance in Lehi, UT | Air Express HVAC","Furnace Maintenance In Lehi, UT",Heating Maintenance
https://www.airexpresshvac.net/furnace-repair-lehi-ut/,service,furnace-repair-lehi-ut.html,service,exact,1.000,direct-slug-rule,0.800,1.000,0.217,0.667,yes,no,yes,unknown,unknown,"Lehi, UT Furnace Repair: Air Express Heating Services","Furnace Repair in Lehi, UT | Air Express Heating & Air Conditioning","Furnace Repair In Lehi, UT","Expert Furnace Repair in Lehi, UT"
https://www.airexpresshvac.net/furnace-replacement-eagle-mountain-ut/,service,heating-replacement.html,service,exact,1.000,legacy-route-rule,0.167,0.250,0.100,0.667,yes,no,yes,unknown,unknown,Furnace Replacement in Eagle Mountain: Expert Installation,"Heating Replacement in Lehi, UT | Air Express HVAC","Furnace Replacement In Eagle Mountain, UT",Heating Replacement
https://www.airexpresshvac.net/furnace-replacement-enhances-comfort/,service,heating-replacement.html,service,exact,1.000,legacy-route-rule,0.286,0.167,0.143,0.667,yes,no,yes,unknown,unknown,"Furnace Replacement Enhances Comfort in Lehi, UT (2025)","Heating Replacement in Lehi, UT | Air Express HVAC",How Furnace Replacement Enhances Residential Comfort,Heating Replacement
https://www.airexpresshvac.net/furnace-replacement-for-homes/,service,heating-replacement.html,service,exact,1.000,legacy-route-rule,0.143,0.000,0.150,0.667,yes,no,yes,unknown,unknown,Furnace Replacement: Your Guide to Home Comfort in 2025,"Heating Replacement in Lehi, UT | Air Express HVAC",When to Replace Your Home Furnace: Key Signs &amp; Benefits,Heating Replacement
https://www.airexpresshvac.net/furnace-replacement-lehi-ut/,service,heating-replacement.html,service,exact,1.000,legacy-route-rule,0.400,0.333,0.222,0.667,yes,no,yes,unknown,unknown,"Lehi, UT Furnace Replacement | Heating Installation in 2025","Heating Replacement in Lehi, UT | Air Express HVAC","Furnace Replacement In Lehi, UT",Heating Replacement
https://www.airexpresshvac.net/furnace-services-lehi-ut/,service,ventilation.html,service,exact,1.000,legacy-route-rule,0.000,0.000,0.056,0.667,yes,no,yes,unknown,unknown,"Lehi, UT Furnace Services: Repair, Installation &amp; More",Ventilation & Air Quality | Air Express HVAC,"Furnace Services In Lehi, UT",Ventilation & Air Quality
https://www.airexpresshvac.net/furnace-tune-up-lehi-ut/,service,heating-tune-up.html,service,exact,1.000,legacy-route-rule,0.375,0.500,0.316,0.667,yes,no,yes,unknown,unknown,"Furnace Tune-Up in Lehi, UT: Schedule Your Maintenance Today","Heating Tune-Up in Lehi, UT | Air Express HVAC","Furnace Tune Up In Lehi, UT",Heating Tune-Up
https://www.airexpresshvac.net/gain-insight-into-heat-pumps/,service,heat-pump.html,service,exact,1.000,legacy-route-rule,0.091,0.100,0.040,0.667,yes,no,yes,unknown,unknown,Gain Insight into Heat Pumps and Their Advantages,"Heat Pump Installation & Repair in Lehi, UT | Air Express HVAC",Gain Insight into Heat Pumps and Their Advantages for All Property Types,Heat Pump Systems
https://www.airexpresshvac.net/gas-lines-in-lehi-ut/,service,gas-lines.html,service,exact,1.000,legacy-route-rule,0.400,0.250,0.263,0.667,yes,no,yes,unknown,unknown,"Gas Lines Lehi, UT | Gas Line Installation",Gas Line Services | Air Express HVAC,"Gas Lines in Lehi, UT",Gas Line Services
https://www.airexpresshvac.net/getting-your-ac-ready-for-summer/,article,ac-maintenance.html,service,exact,1.000,legacy-route-rule,0.222,0.111,0.200,0.667,yes,no,yes,unknown,unknown,Saratoga Springs AC Prep: Air Express HVAC Summer Ready,"AC Maintenance in Lehi, UT | Air Express HVAC",Getting Your AC Ready for Summer in Saratoga Springs,Stop Surprises Before Summer.
https://www.airexpresshvac.net/goodman/,other,other-products.html,other,exact,1.000,legacy-route-rule,0.167,0.000,0.105,0.667,yes,no,yes,unknown,unknown,"Goodman HVAC Service | Air Express in Lehi, UT",HVAC Products &amp; Accessories | Air Express HVAC,Air Express Goodman HVAC Services in Eagle Mountain &amp; Saratoga Springs,"Other Products In Lehi, UT"
https://www.airexpresshvac.net/handling-emergency-ac-repair/,service,ac-repair.html,service,exact,1.000,legacy-route-rule,0.375,0.125,0.261,0.667,yes,no,yes,unknown,unknown,"Emergency AC Repair in Lehi, UT | Fast &amp; Reliable Service","AC Repair in Lehi, UT | Air Express HVAC",24/7 Emergency AC Repair in Utah County,AC Not Working?
https://www.airexpresshvac.net/heat-pump-inspection-lehi-ut/,service,heat-pump.html,service,exact,1.000,legacy-route-rule,0.667,0.500,0.182,0.667,yes,no,yes,unknown,unknown,"Heat Pump Inspection in Lehi, UT | Air Express HVAC Services","Heat Pump Installation & Repair in Lehi, UT | Air Express HVAC","Heat Pump Inspection In Lehi, UT",Heat Pump Systems
https://www.airexpresshvac.net/heat-pump-installation-lehi-ut/,service,heat-pump.html,service,exact,1.000,legacy-route-rule,0.800,0.667,0.182,0.667,yes,no,yes,unknown,unknown,"Lehi, UT Heat Pump Installation | Air Express HVAC","Heat Pump Installation & Repair in Lehi, UT | Air Express HVAC","Heat Pump Installation In Lehi, UT",Heat Pump Systems
https://www.airexpresshvac.net/heat-pump-maintenance-lehi-ut/,service,heat-pump.html,service,exact,1.000,legacy-route-rule,0.500,0.500,0.238,0.667,yes,no,yes,unknown,unknown,"Lehi, UT Heat Pump Maintenance | Air Express HVAC Tune-Up","Heat Pump Installation & Repair in Lehi, UT | Air Express HVAC","Heat Pump Maintenance In Lehi, UT",Heat Pump Systems
https://www.airexpresshvac.net/heat-pump-repair-lehi-ut/,service,heat-pump.html,service,exact,1.000,legacy-route-rule,0.833,0.500,0.250,0.667,yes,no,yes,unknown,unknown,"Lehi, UT Heat Pump Repair | Air Express HVAC (2025)","Heat Pump Installation & Repair in Lehi, UT | Air Express HVAC","Heat Pump Repair In Lehi, UT",Heat Pump Systems
